Date,AGGH.MI,CSPX.L,EFA,GLD,TIP,TLT,VNQ,XEON.MI,SPY,AGG
2017-10-11,85.40080261230469,223.31837463378906,53.80801010131836,122.79000091552734,86.506103515625,97.25254821777344,60.22776412963867,138.20799255371094,223.31837463378906,85.40080261230469
2017-10-12,85.50224304199219,222.98561096191406,53.76140594482422,122.88999938964844,86.66580200195312,97.66680145263672,60.61479568481445,138.20799255371094,222.98561096191406,85.50224304199219
2017-10-13,85.71295928955078,223.25711059570312,54.04104995727539,123.81999969482422,86.7874755859375,98.37029266357422,60.772483825683594,138.21080017089844,223.25711059570312,85.71295928955078
2017-10-16,85.6270523071289,223.5548553466797,54.002197265625,122.97000122070312,86.58976745605469,98.29994201660156,60.47146224975586,138.18649291992188,223.5548553466797,85.6270523071289
2017-10-17,85.59591674804688,223.71246337890625,53.86238479614258,122.12999725341797,86.4300537109375,98.42501831054688,60.543121337890625,138.20460510253906,223.71246337890625,85.59591674804688
2017-10-18,85.46326446533203,223.93136596679688,54.01774215698242,121.66999816894531,86.32362365722656,97.7762222290039,60.478614807128906,138.1833953857422,223.93136596679688,85.46326446533203
2017-10-19,85.52564239501953,223.9927215576172,53.932289123535156,122.38999938964844,86.43766021728516,97.94819641113281,60.29942321777344,138.2003936767578,223.9927215576172,85.52564239501953
2017-10-20,85.27596282958984,225.14857482910156,53.86238479614258,121.61000061035156,86.2399673461914,96.90857696533203,59.95539855957031,138.19320678710938,225.14857482910156,85.27596282958984
2017-10-23,85.36961364746094,224.27293395996094,53.74586486816406,121.80000305175781,86.24755859375,97.08052825927734,59.726043701171875,138.18850708007812,224.27293395996094,85.36961364746094
2017-10-24,85.19017028808594,224.6669464111328,53.83131790161133,121.33000183105469,86.12588500976562,96.47872161865234,59.3676872253418,138.1894989013672,224.6669464111328,85.19017028808594
2017-10-25,85.13560485839844,223.5548553466797,53.621585845947266,121.3499984741211,86.03463745117188,96.0175552368164,59.19563674926758,138.17669677734375,223.5548553466797,85.13560485839844
2017-10-26,85.0419692993164,223.84384155273438,53.61380386352539,120.33000183105469,85.9966049194336,95.69705963134766,58.70827102661133,138.18209838867188,223.84384155273438,85.0419692993164
2017-10-27,85.22918701171875,225.6739959716797,53.73809051513672,120.9000015258789,86.2703857421875,96.33018493652344,58.97347640991211,138.17100524902344,225.6739959716797,85.22918701171875
2017-10-30,85.46326446533203,224.8333282470703,53.86238479614258,121.12999725341797,86.49853515625,97.25254821777344,58.923301696777344,138.16400146484375,224.8333282470703,85.46326446533203
2017-10-31,85.40863800048828,225.18360900878906,54.0876579284668,120.66999816894531,86.53651428222656,97.28380584716797,58.91611099243164,138.17030334472656,225.18360900878906,85.40863800048828
2017-11-01,85.44617462158203,225.4813232421875,54.142032623291016,121.11000061035156,86.62644958496094,97.71694946289062,59.20282745361328,138.17030334472656,225.4813232421875,85.44617462158203
